images,dataset_name,exp032,exp033,exp034,exp035,exp036,exp037,exp038,disagreement
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_MQUC22dlF_UPPEpmK-sr1w_heading_251_pitch_-1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_1rmZGHuyJgLPqVZ-eOQqnA_heading_8_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_67jJM2DiHv-5IKc5PLV-iw_heading_104_pitch_2.png,no_unknown,1,0,0,0,0,1,1,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_OFq6P7ZiWrrFe_QrtdzsGw_heading_240_pitch_1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_iCGBilJnUzgsF9GTfJboow_heading_156_pitch_3.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_5N4zcpCnANiI1NECPhfnWQ_heading_183_pitch_0.png,no_unknown,1,0,1,1,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_T4s3oST7beZj5STsen5W-A_heading_115_pitch_0.png,no_unknown,1,1,1,1,0,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_9I3PNWq_E3cgMzySn3mabQ_heading_189_pitch_1.png,no_unknown,0,0,0,0,0,1,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_w02hSz8nE95y3cuGDty8_Q_heading_325_pitch_3.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_f_h0gwId2a-EzEtDG9GRrw_heading_219_pitch_7.png,no_unknown,0,0,0,0,1,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_P8aK9it8ij5LFqYijzWtQw_heading_34_pitch_1.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_SGKtAXa7ef7qFYbmhrVQWQ_heading_96_pitch_-3.png,no_unknown,0,1,1,1,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_2RfFC-Xi-YLYWYUV-Xu6GQ_heading_94_pitch_-4.png,no_unknown,1,0,1,1,0,1,0,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_9WUiQ2q8Rpbk514YjD6r4Q_heading_293_pitch_0.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_1vl3fir7S6QUXWqkt_yr2Q_heading_89_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_J0lsEKN_D4jSlDk4Q8IDYw_heading_270_pitch_-1.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_x1rUQUkWAtQtrkC2LEnJXA_heading_135_pitch_1.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid__X5av7rDfYnj9be4xuU7Pw_heading_197_pitch_-3.png,no_unknown,1,1,1,0,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_8P30hoS8JquTgnMP9nz6eg_heading_243_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_x5MuszKQDPxR0hJ5mpneNA_heading_307_pitch_-2.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_p2_9g75R4Rgvhaa7CJHJHw_heading_235_pitch_-7.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_vknIfhmIwSYcL_4loPg9TQ_heading_55_pitch_-5.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_93EKBQkDkcxqbUabdeLWsw_heading_8_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_h9yG9BepHklLGcdZ8Or6yA_heading_236_pitch_2.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_ZnlQVLKOYpjsKLCHu3A2Iw_heading_90_pitch_-5.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_D8NuckrTOX-ESgfSyJ20lw_heading_294_pitch_8.png,no_unknown,0,0,1,0,0,0,1,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_edYkVBW30vyIhzkWK3vR2Q_heading_147_pitch_0.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_b1KfUn2MfXSEejyFrU3odg_heading_279_pitch_-1.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_IEl-yi7VIC1kZ_r-zF7eUQ_heading_86_pitch_-2.png,no_unknown,0,0,0,1,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_hMRSaeaDrgIEjPkCi8ORPg_heading_327_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_cb6EtoCafkxFoRNuQzji9g_heading_293_pitch_-5.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid__cXhz1QPL1ax_s0vgdKvAA_heading_86_pitch_-6.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_igqQ52v6xhNyM2OnWJoTOg_heading_332_pitch_-2.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_8qRK78h7H2FfiDq3D8EEYQ_heading_76_pitch_4.png,no_unknown,1,0,1,0,1,1,0,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_921jueoq7SAFIHMvyp3kyQ_heading_159_pitch_4.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Ny7vKCPGo9FceQyCB3SBgg_heading_309_pitch_-1.png,no_unknown,1,1,1,0,1,1,0,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_UjTFPlRSg2hBBPbsBKulXg_heading_263_pitch_-2.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_z4Hqhj5qYmXIVhHhbBkxdA_heading_215_pitch_-7.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_4XDbcLQPp8MDH4MkEeEd0A_heading_66_pitch_-1.png,no_unknown,0,0,1,0,0,1,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_tNry6u_Pbo818qQczqMYOg_heading_15_pitch_1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_ALQh6wO4gh3eRzg3ZlQ1CA_heading_144_pitch_-4.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_CFIkrVUN2GvZdyv-JXNpUg_heading_339_pitch_-1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_oHS2UijWTI7VKj8PJtOgBg_heading_170_pitch_9.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_IxEAlLKRBU2mafs4-hauxQ_heading_180_pitch_-1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_O1OrLCXVxttiFj-gh28AVA_heading_8_pitch_-3.png,no_unknown,0,0,0,1,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_5DomcTHJiCjMF-BV7pCa1A_heading_64_pitch_3.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_jHSZ7NkKgLH0IShC62QgUA_heading_106_pitch_1.png,no_unknown,1,0,0,0,0,1,1,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Xeqi5aOzhKC6wZtueEQRTA_heading_104_pitch_0.png,no_unknown,1,0,0,0,0,0,1,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_1vDcOFqm_9LxUfDDbNAihA_heading_305_pitch_3.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_eHqyLAH3u1xd-tRfz4qPjA_heading_120_pitch_0.png,no_unknown,1,0,0,1,0,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Cs4Cl90g9i0BHF0oHp-RVA_heading_3_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_RQ0Q-_7Md_V3nS3YU97HLA_heading_233_pitch_1.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_YC6ViEztcneh4tIgkN3NyA_heading_57_pitch_-3.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_OvqKjnDSPj2eBQvt1JDavQ_heading_184_pitch_-2.png,no_unknown,1,1,1,0,1,0,1,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_lNLQwdDGs9k65ZR82OdVCA_heading_317_pitch_0.png,no_unknown,0,0,0,0,0,0,1,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_PFsuWYn0i1xDrDItneikNA_heading_351_pitch_-3.png,no_unknown,1,1,1,0,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_XRm4I_LkwCMLZHFrPQHV7w_heading_230_pitch_-2.png,no_unknown,0,0,0,1,1,0,1,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_37Irl7zCr9m-tsOc0NrsFA_heading_51_pitch_0.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_7zLOfyfUytDu4Doui6m_vA_heading_10_pitch_-4.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_uxwh4dctOLePSYmeh6rpMQ_heading_274_pitch_1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_jXcNFW4Of_J1uzoM8M7xKg_heading_352_pitch_1.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_2CqYoW-nH4u48pyUXdtUHQ_heading_158_pitch_1.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_e_UlZWC4pZ4r3y9ilt1yvA_heading_55_pitch_-1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_ilORNxsmNfTmLnqJkqgt_g_heading_249_pitch_0.png,no_unknown,0,0,0,0,0,1,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_IC8rpcywu3dHRva4WIEBmA_heading_68_pitch_-3.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_pl1Qk3d7-XjyA660upvF3Q_heading_246_pitch_0.png,no_unknown,0,0,1,0,1,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_igqQ52v6xhNyM2OnWJoTOg_heading_210_pitch_-2.png,no_unknown,0,0,0,1,1,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_jtFTmch9C5C3WSA_iyPIQQ_heading_316_pitch_2.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_aD80o_Nb1Ii_1SrTeH3EAQ_heading_196_pitch_1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_nBHoCayOcayO--IhqBoM4g_heading_148_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_6B6cHPT7yvV91n8EfGYIIA_heading_23_pitch_0.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_FTIKiFbreRQG6OLQp4WsZA_heading_249_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_tvWbpT8P5MiGgfbJd8C9Zg_heading_274_pitch_-3.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_4LOIwtWi3j8KJ3iNh61kxQ_heading_59_pitch_-1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_fDXWDkLr52gx4Ddx64p0kg_heading_354_pitch_0.png,no_unknown,0,1,0,1,0,1,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_RYNLCh1ShS3zAq6u_eUcEQ_heading_145_pitch_-6.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_yrwMHVFmnSLhtYS9ZMzxtA_heading_100_pitch_2.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_uxwh4dctOLePSYmeh6rpMQ_heading_294_pitch_1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_SYIzDlwVYrygOHFpCuXEIQ_heading_89_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Cr0Tp3XKj7Ax6ODa7TYAGQ_heading_21_pitch_1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_tI5YtzaCjtwqS8L602mAOg_heading_9_pitch_0.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Dp6uxWi40vZwErn_w9s5_w_heading_337_pitch_0.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_DFJH29PK6RtNUcKPxSPKdw_heading_179_pitch_-1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_G-UZrWsdvKmUu9jDE2WgEw_heading_159_pitch_4.png,no_unknown,0,0,0,1,0,0,1,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_00Y2OYhvDszADp7kTpQPSw_heading_51_pitch_-2.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_oNdFJOQ8KWCVug_fCH1vvg_heading_131_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_8ERdJvMVdx_8q3spZvPjmQ_heading_325_pitch_-4.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_6QYbROYWWIsH31hMc9QnlA_heading_332_pitch_-2.png,no_unknown,1,0,0,0,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_wrRQK0_ruHaQT6x56vAwAA_heading_16_pitch_0.png,no_unknown,1,1,0,0,0,1,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Gpuy6fGxduPUjzY_kXPeBQ_heading_29_pitch_-1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_URLHNqjvhylh7tZRTzBMfg_heading_332_pitch_0.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Yogug6Ioypa_CfOVhHyFkQ_heading_132_pitch_3.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_ud-ftjdSje_jcq1jTpcUhw_heading_357_pitch_3.png,no_unknown,1,1,0,1,1,1,0,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_vq-mqs_40cwymZZXu05zlw_heading_348_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_tzDfnjz0nfl86SYS5_NneQ_heading_336_pitch_1.png,no_unknown,0,1,0,1,0,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_7tieXQVQoA2vcB5AA8ZRyw_heading_89_pitch_-3.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_zS5loZ8FuTiPmB0wMTpabw_heading_352_pitch_-1.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Ad5BniABOoAINhiuVVUlDg_heading_268_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_DBQK8_M0OTYNmmQdjUvbGw_heading_47_pitch_-6.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_4XYJnA2j0KlYNByq2U_Qaw_heading_230_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_3lbPDHWdyv_cZthW0ABwRQ_heading_203_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_3_hzHlPzvI6KHbwddhf7mw_heading_42_pitch_0.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_gNQKpkNWWd2TY5Y_F6WJ7w_heading_51_pitch_4.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_hbEU032pKCw-mypPlw21Aw_heading_324_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_H1DhqyWwMRLZwc-O5rVbAA_heading_96_pitch_-4.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_-YcID1OfAo7B9fWs5ye25Q_heading_60_pitch_0.png,no_unknown,0,1,0,1,0,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_7MEzBhtyALT6CpEIZGAOdg_heading_269_pitch_0.png,no_unknown,0,1,0,1,0,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Ds3NCACMDStAU_eGDLf7lg_heading_349_pitch_-3.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid__8hyqp2e6OV9F-AD_fM7HQ_heading_308_pitch_1.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_YEqhNymIzUu_xLt6O6ciAA_heading_162_pitch_1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_UkB63BA3xiRBXfQNFcLJBA_heading_168_pitch_-3.png,no_unknown,1,0,1,1,0,1,0,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid__YOj4JtjIWKWA6SGMYxs-A_heading_55_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_pLC-tdwlOHg1T30ER2lOCA_heading_161_pitch_-1.png,no_unknown,1,0,0,0,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_5L6NxxaoU4r-UEFAOZ-99g_heading_331_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Io8sKgbVZcs3qL3S_Ulbbw_heading_237_pitch_-2.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_fS7ziI03xijyp_DLRq33HA_heading_36_pitch_-5.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_thXP4Ouv5j6ZHpoQVjOSwA_heading_176_pitch_0.png,no_unknown,1,1,1,1,0,0,0,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_IcuEJDLtQ8JCuUJyU47ehg_heading_356_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_758hu5sZCE2f0gAMPLZ1CQ_heading_186_pitch_0.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_LkPU7lLzz2NyRLzh7lsH3A_heading_101_pitch_0.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_YKZLJM5CepbyHcQuFugfQw_heading_278_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_8hB7QQdldvmrVKVKYz7_1w_heading_57_pitch_5.png,no_unknown,1,0,1,1,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_4g6yJpU3bg9D6rBDnuwoPw_heading_69_pitch_3.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_-GNygbQvN-Pkgq52Ff2VSA_heading_321_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_i0Yxz_gKZs4iZ6lbGOOaDw_heading_38_pitch_5.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_fSkFdZ-fACfA0QBmY2uDwA_heading_321_pitch_1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_mjMaM8MIbQkQTOaZLKSlGg_heading_129_pitch_3.png,no_unknown,0,1,0,0,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_arzhvDjN31OZE6k_8Zii6w_heading_245_pitch_1.png,no_unknown,0,1,0,0,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_NGYBoozcXdzT6ZT2nX_mZQ_heading_41_pitch_0.png,no_unknown,1,1,1,0,0,0,0,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_6GBDtpAHEbdcK2wJaCX1nQ_heading_193_pitch_3.png,no_unknown,0,0,1,0,0,1,1,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_9ZDUmKsqCH0L6dLtd03-8w_heading_227_pitch_0.png,no_unknown,0,0,0,0,0,0,1,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_wPG14NnqbHSvlVMDJb26fQ_heading_83_pitch_0.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_vzybD37cRzva5SejwW7PMw_heading_66_pitch_3.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_q2akVopOxaR7aUei_jeNlA_heading_268_pitch_-1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_FS5r1lEzl70PYswGZUvl_w_heading_161_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_MBNPiWJ2g9s0zuuidtSKPw_heading_152_pitch_0.png,no_unknown,1,1,1,1,0,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_0M1qzpPSVJgmKTDMkhqTpg_heading_81_pitch_-1.png,no_unknown,1,0,0,1,1,0,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_8FZvBaArlltorK7Ps-M2rA_heading_347_pitch_-8.png,no_unknown,0,1,0,0,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_jw_tw6D2s7_TT-j316Gz5w_heading_326_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_lPcJu-XdE-yXjzEMBu7qig_heading_23_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid__SRKuQ8P1aiRjeQZLrGZCQ_heading_185_pitch_7.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_9A9ousMsybO1REMcchJqDg_heading_56_pitch_-1.png,no_unknown,0,0,0,0,1,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_r25Vfd_TUtO4x3HCknCNdw_heading_205_pitch_-2.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_7qu-lRnygbne2J37a8-Xew_heading_359_pitch_1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_AWo0a62eaPzCBwUulCOomA_heading_44_pitch_0.png,no_unknown,1,1,0,1,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_o07GzcHJ0h2o-RhTaG6Q3w_heading_178_pitch_2.png,no_unknown,0,0,0,1,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_--e6TthKHGV8IJmbS9XQEw_heading_354_pitch_-3.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_YC6ViEztcneh4tIgkN3NyA_heading_153_pitch_-3.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_pg5D7Drrz1GYvELDo1aElg_heading_209_pitch_2.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_4KTyi5ibD-ljpUQlyWNe3g_heading_39_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_c06HoXDxcfytWwV3oy_LeQ_heading_304_pitch_4.png,no_unknown,0,0,0,0,0,0,0,0.0
